FamID,MomID,DadID,Fam ord,Pop,Pop ord,Year,Group,Group ord,Reg,Reg ord,Temp,Temp ord,Temp rep,Tray set,Tray,Rep,Cell,TagID,Planting date,Percival,Leaf number going in,Leaf number coming out (green),Leaf number coming out (brown),Notes
GH_0959,CRA165,CRA120,97,C1,3,2017,C1 2017,6,C,2,35.2,5,1,1,3,0.01,C1,959.01,2/25/19,I-31,4,8,,
GH_0281,SS3572,SS3544,116,C2,4,2010,C2 2010,7,C,2,35.2,5,1,1,3,0.01,C2,281.01,2/25/19,I-31,0,2,,
GH_0179,SS3418,SS3504,81,C1,3,2010,C1 2010,5,C,2,35.2,5,1,1,3,0.01,C3,179.01,2/25/19,I-31,6,34,,
GH_1108,WAW78,WAW60,138,C2,4,2017,C2 2017,8,C,2,35.2,5,1,1,3,0.01,C4,1108.01,2/25/19,I-31,4,30,,
GH_0291,SS3568,SS3555,121,C2,4,2010,C2 2010,7,C,2,35.2,5,1,1,3,0.01,C5,291.01,2/25/19,I-31,NA,0,,
GH_0962,CRA14,CRA104,98,C1,3,2017,C1 2017,6,C,2,35.2,5,1,1,3,0.01,C6,962.01,2/25/19,I-31,4,16,,
GH_0290,SS3585,SS3577,120,C2,4,2010,C2 2010,7,C,2,35.2,5,1,1,3,0.01,C7,290.01,2/25/19,I-31,6,30,,
GH_0159,SS3491,SS3454,77,C1,3,2010,C1 2010,5,C,2,35.2,5,1,1,3,0.01,C8,159.01,2/25/19,I-31,6,40,,
GH_0255,SS3457,SS3499,89,C1,3,2010,C1 2010,5,C,2,35.2,5,1,1,3,0.01,C9,255.01,2/25/19,I-31,6,30,,
GH_0301,SS3558,SS3554,125,C2,4,2010,C2 2010,7,C,2,35.2,5,1,1,3,0.01,C10,301.01,2/25/19,I-31,4,22,,
GH_0287,SS3571,SS3577,119,C2,4,2010,C2 2010,7,C,2,35.2,5,1,1,3,0.01,C11,287.01,2/25/19,I-31,8,37,1,
GH_1125,WAW53,WAW55,144,C2,4,2017,C2 2017,8,C,2,35.2,5,1,1,3,0.01,C12,1125.01,2/25/19,I-31,6,38,,
GH_1112,WAW81,WAW67,139,C2,4,2017,C2 2017,8,C,2,35.2,5,1,1,3,0.01,D1,1112.01,2/25/19,I-31,4,26,,
GH_0266,SS3586,SS3550,109,C2,4,2010,C2 2010,7,C,2,35.2,5,1,1,3,0.01,D2,266.01,2/25/19,I-31,6,24,,
GH_1035,CRA124,CRA22,104,C1,3,2017,C1 2017,6,C,2,35.2,5,1,1,3,0.01,D3,1035.01,2/25/19,I-31,0,2,,
GH_0302,SS3553,SS3554,126,C2,4,2010,C2 2010,7,C,2,35.2,5,1,1,3,0.01,D4,302.01,2/25/19,I-31,6,22,,
GH_0146,SS3339,SS3321,76,C1,3,2010,C1 2010,5,C,2,35.2,5,1,1,3,0.01,D5,146.01,2/25/19,I-31,6,30,,
GH_0215,SS3483,SS3387,85,C1,3,2010,C1 2010,5,C,2,35.2,5,1,1,3,0.01,D6,215.01,2/25/19,I-31,6,26,,
GH_0284,SS3556,SS3544,117,C2,4,2010,C2 2010,7,C,2,35.2,5,1,1,3,0.01,D7,284.01,2/25/19,I-31,4,10,,
GH_1124,WAW32,WAW55,143,C2,4,2017,C2 2017,8,C,2,35.2,5,1,1,3,0.01,D8,1124.01,2/25/19,I-31,4,24,,
GH_0274,SS3590,SS3573,113,C2,4,2010,C2 2010,7,C,2,35.2,5,1,1,3,0.01,D9,274.01,2/25/19,I-31,2,6,,
GH_0912,CRA190,CRA19,92,C1,3,2017,C1 2017,6,C,2,35.2,5,1,1,3,0.01,D10,912.01,2/25/19,I-31,6,30,,
GH_0268,SS3596,SS3550,110,C2,4,2010,C2 2010,7,C,2,35.2,5,1,1,3,0.01,D11,268.01,2/25/19,I-31,4,10,,
GH_0907,CRA47,CRA25,91,C1,3,2017,C1 2017,6,C,2,35.2,5,1,1,3,0.01,D12,907.01,2/25/19,I-31,NA,0,,
GH_0169,SS3420,SS3337,79,C1,3,2010,C1 2010,5,C,2,35.2,5,1,1,3,0.01,E1,169.01,2/25/19,I-31,0,4,,
GH_0122,SS3450,SS3402,73,C1,3,2010,C1 2010,5,C,2,35.2,5,1,1,3,0.01,E2,122.01,2/25/19,I-31,4,28,,
GH_0277,SS3551,SS3564,115,C2,4,2010,C2 2010,7,C,2,35.2,5,1,1,3,0.01,E3,277.01,2/25/19,I-31,4,16,,
GH_1042,CRA144,CRA3,105,C1,3,2017,C1 2017,6,C,2,35.2,5,1,1,3,0.01,E4,1042.01,2/25/19,I-31,4,28,,
GH_0257,SS3473,SS3322,90,C1,3,2010,C1 2010,5,C,2,35.2,5,1,1,3,0.01,E5,257.01,2/25/19,I-31,4,16,,
GH_1095,WAW40,WAW11,133,C2,4,2017,C2 2017,8,C,2,35.2,5,1,1,3,0.01,E6,1095.01,2/25/19,I-31,6,28,,
GH_1013,CRA66,CRA53,102,C1,3,2017,C1 2017,6,C,2,35.2,5,1,1,3,0.01,E7,1013.01,2/25/19,I-31,4,8,,
GH_0950,CRA78,CRA6,96,C1,3,2017,C1 2017,6,C,2,35.2,5,1,1,3,0.01,E8,950.01,2/25/19,I-31,0,2,,
GH_1119,WAW41,WAW43,140,C2,4,2017,C2 2017,8,C,2,35.2,5,1,1,3,0.01,E9,1119.01,2/25/19,I-31,4,22,,
GH_0233,SS3411,SS3368,87,C1,3,2010,C1 2010,5,C,2,35.2,5,1,1,3,0.01,E10,233.01,2/25/19,I-31,0,2,,
GH_0925,CRA10,CRA42,93,C1,3,2017,C1 2017,6,C,2,35.2,5,1,1,3,0.01,E11,925.01,2/25/19,I-31,4,30,,
GH_0927,CRA38,CRA102,94,C1,3,2017,C1 2017,6,C,2,35.2,5,1,1,3,0.01,E12,927.01,2/25/19,I-31,2,6,,
GH_0300,SS3547,SS3593,124,C2,4,2010,C2 2010,7,C,2,35.2,5,1,1,3,0.01,F1,300.01,2/25/19,I-31,4,12,,
GH_0998,CRA170,CRA75,101,C1,3,2017,C1 2017,6,C,2,35.2,5,1,1,3,0.01,F2,998.01,2/25/19,I-31,NA,0,,
GH_1019,CRA154,CRA2,103,C1,3,2017,C1 2017,6,C,2,35.2,5,1,1,3,0.01,F3,1019.01,2/25/19,I-31,6,22,,
GH_1102,WAW39,WAW36,136,C2,4,2017,C2 2017,8,C,2,35.2,5,1,1,3,0.01,F4,1102.01,2/25/19,I-31,4,22,,
GH_0250,SS3445,SS3363,88,C1,3,2010,C1 2010,5,C,2,35.2,5,1,1,3,0.01,F5,250.01,2/25/19,I-31,6,28,,
GH_1053,CRA181,CRA114,107,C1,3,2017,C1 2017,6,C,2,35.2,5,1,1,3,0.01,F6,1053.01,2/25/19,I-31,0,4,,
GH_1122,WAW76,WAW55,142,C2,4,2017,C2 2017,8,C,2,35.2,5,1,1,3,0.01,F7,1122.01,2/25/19,I-31,4,16,,
GH_1100,WAW6,WAW7,134,C2,4,2017,C2 2017,8,C,2,35.2,5,1,1,3,0.01,F8,1100.01,2/25/19,I-31,6,19,1,
GH_0191,SS3383,SS3441,82,C1,3,2010,C1 2010,5,C,2,35.2,5,1,1,3,0.01,F9,191.01,2/25/19,I-31,6,22,,
GH_1120,WAW37,WAW43,141,C2,4,2017,C2 2017,8,C,2,35.2,5,1,1,3,0.01,F10,1120.01,2/25/19,I-31,9,34,2,Triple Leaf
GH_0222,SS3442,SS3501,86,C1,3,2010,C1 2010,5,C,2,35.2,5,1,1,3,0.01,F11,222.01,2/25/19,I-31,4,16,,
GH_0197,SS3361,SS3357,83,C1,3,2010,C1 2010,5,C,2,35.2,5,1,1,3,0.01,F12,197.01,2/25/19,I-31,4,22,,
GH_0927,CRA38,CRA102,94,C1,3,2017,C1 2017,6,C,2,35.2,5,1,1,4,0.02,A1,927.02,2/25/19,I-31,4,19,1,
GH_0962,CRA14,CRA104,98,C1,3,2017,C1 2017,6,C,2,35.2,5,1,1,4,0.02,A2,962.02,2/25/19,I-31,4,20,,
GH_1076,WAW51,WAW66,127,C2,4,2017,C2 2017,8,C,2,35.2,5,1,1,4,0.02,A3,1076.02,2/25/19,I-31,6,26,,
GH_1089,WAW65,WAW73,131,C2,4,2017,C2 2017,8,C,2,35.2,5,1,1,4,0.02,A4,1089.02,2/25/19,I-31,6,36,,
GH_1082,WAW9,WAW15,130,C2,4,2017,C2 2017,8,C,2,35.2,5,1,1,4,0.02,A5,1082.02,2/25/19,I-31,6,26,,
GH_0959,CRA165,CRA120,97,C1,3,2017,C1 2017,6,C,2,35.2,5,1,1,4,0.02,A6,959.02,2/25/19,I-31,0,4,,
GH_0978,CRA167,CRA74,100,C1,3,2017,C1 2017,6,C,2,35.2,5,1,1,4,0.02,A7,978.02,2/25/19,I-31,10,42,,
GH_0271,SS3545,SS3573,112,C2,4,2010,C2 2010,7,C,2,35.2,5,1,1,4,0.02,A8,271.02,2/25/19,I-31,2,6,,
GH_0134,SS3350,SS3325,75,C1,3,2010,C1 2010,5,C,2,35.2,5,1,1,4,0.02,A9,134.02,2/25/19,I-31,2,4,,
GH_0284,SS3556,SS3544,117,C2,4,2010,C2 2010,7,C,2,35.2,5,1,1,4,0.02,A10,284.02,2/25/19,I-31,NA,2,,
GH_0287,SS3571,SS3577,119,C2,4,2010,C2 2010,7,C,2,35.2,5,1,1,4,0.02,A11,287.02,2/25/19,I-31,6,39,1,
GH_1080,WAW4,WAW66,129,C2,4,2017,C2 2017,8,C,2,35.2,5,1,1,4,0.02,A12,1080.02,2/25/19,I-31,4,14,,
GH_0159,SS3491,SS3454,77,C1,3,2010,C1 2010,5,C,2,35.2,5,1,1,4,0.02,B1,159.02,2/25/19,I-31,6,22,,
GH_1049,CRA197,CRA131,106,C1,3,2017,C1 2017,6,C,2,35.2,5,1,1,4,0.02,B2,1049.02,2/25/19,I-31,6,30,,
GH_1125,WAW53,WAW55,144,C2,4,2017,C2 2017,8,C,2,35.2,5,1,1,4,0.02,B3,1125.02,2/25/19,I-31,6,38,,
GH_0274,SS3590,SS3573,113,C2,4,2010,C2 2010,7,C,2,35.2,5,1,1,4,0.02,B4,274.02,2/25/19,I-31,6,30,,
GH_0297,SS3595,SS3593,123,C2,4,2010,C2 2010,7,C,2,35.2,5,1,1,4,0.02,B5,297.02,2/25/19,I-31,6,32,,
GH_0169,SS3420,SS3337,79,C1,3,2010,C1 2010,5,C,2,35.2,5,1,1,4,0.02,B6,169.02,2/25/19,I-31,6,38,,
GH_0925,CRA10,CRA42,93,C1,3,2017,C1 2017,6,C,2,35.2,5,1,1,4,0.02,B7,925.02,2/25/19,I-31,4,26,,
GH_1101,WAW69,WAW36,135,C2,4,2017,C2 2017,8,C,2,35.2,5,1,1,4,0.02,B8,1101.02,2/25/19,I-31,4,22,,
GH_1122,WAW76,WAW55,142,C2,4,2017,C2 2017,8,C,2,35.2,5,1,1,4,0.02,B9,1122.02,2/25/19,I-31,6,40,,
GH_0268,SS3596,SS3550,110,C2,4,2010,C2 2010,7,C,2,35.2,5,1,1,4,0.02,B10,268.02,2/25/19,I-31,0,4,,
GH_0122,SS3450,SS3402,73,C1,3,2010,C1 2010,5,C,2,35.2,5,1,1,4,0.02,B11,122.02,2/25/19,I-31,4,26,,
GH_0301,SS3558,SS3554,125,C2,4,2010,C2 2010,7,C,2,35.2,5,1,1,4,0.02,B12,301.02,2/25/19,I-31,4,26,,
GH_1053,CRA181,CRA114,107,C1,3,2017,C1 2017,6,C,2,35.2,5,1,1,4,0.02,C1,1053.02,2/25/19,I-31,2,6,,
GH_0146,SS3339,SS3321,76,C1,3,2010,C1 2010,5,C,2,35.2,5,1,1,4,0.02,C2,146.02,2/25/19,I-31,4,22,,
GH_0286,SS3584,SS3577,118,C2,4,2010,C2 2010,7,C,2,35.2,5,1,1,4,0.02,C3,286.02,2/25/19,I-31,6,36,,
GH_1035,CRA124,CRA22,104,C1,3,2017,C1 2017,6,C,2,35.2,5,1,1,4,0.02,C4,1035.02,2/25/19,I-31,4,14,,
GH_0233,SS3411,SS3368,87,C1,3,2010,C1 2010,5,C,2,35.2,5,1,1,4,0.02,C5,233.02,2/25/19,I-31,4,6,,
GH_1013,CRA66,CRA53,102,C1,3,2017,C1 2017,6,C,2,35.2,5,1,1,4,0.02,C6,1013.02,2/25/19,I-31,6,28,,
GH_0291,SS3568,SS3555,121,C2,4,2010,C2 2010,7,C,2,35.2,5,1,1,4,0.02,C7,291.02,2/25/19,I-31,NA,0,,
GH_0302,SS3553,SS3554,126,C2,4,2010,C2 2010,7,C,2,35.2,5,1,1,4,0.02,C8,302.02,2/25/19,I-31,6,26,,
GH_0215,SS3483,SS3387,85,C1,3,2010,C1 2010,5,C,2,35.2,5,1,1,4,0.02,C9,215.02,2/25/19,I-31,6,40,,
GH_0907,CRA47,CRA25,91,C1,3,2017,C1 2017,6,C,2,35.2,5,1,1,4,0.02,C10,907.02,2/25/19,I-31,4,16,,
GH_0300,SS3547,SS3593,124,C2,4,2010,C2 2010,7,C,2,35.2,5,1,1,4,0.02,C11,300.02,2/25/19,I-31,6,28,,
GH_0165,SS3474,SS3397,78,C1,3,2010,C1 2010,5,C,2,35.2,5,1,1,4,0.02,C12,165.02,2/25/19,I-31,6,23,1,
GH_0222,SS3442,SS3501,86,C1,3,2010,C1 2010,5,C,2,35.2,5,1,1,4,0.02,D1,222.02,2/25/19,I-31,4,18,,
GH_0998,CRA170,CRA75,101,C1,3,2017,C1 2017,6,C,2,35.2,5,1,1,4,0.02,D2,998.02,2/25/19,I-31,NA,2,,
GH_1112,WAW81,WAW67,139,C2,4,2017,C2 2017,8,C,2,35.2,5,1,1,4,0.02,D3,1112.02,2/25/19,I-31,6,30,,
GH_1124,WAW32,WAW55,143,C2,4,2017,C2 2017,8,C,2,35.2,5,1,1,4,0.02,D4,1124.02,2/25/19,I-31,6,30,,
GH_0209,SS3433,SS3424,84,C1,3,2010,C1 2010,5,C,2,35.2,5,1,1,4,0.02,D5,209.02,2/25/19,I-31,6,28,,
GH_1107,WAW8,WAW60,137,C2,4,2017,C2 2017,8,C,2,35.2,5,1,1,4,0.02,D6,1107.02,2/25/19,I-31,12,58,,
GH_0275,SS3567,SS3573,114,C2,4,2010,C2 2010,7,C,2,35.2,5,1,1,4,0.02,D7,275.02,2/25/19,I-31,6,30,,
GH_0936,CRA43,CRA15,95,C1,3,2017,C1 2017,6,C,2,35.2,5,1,1,4,0.02,D8,936.02,2/25/19,I-31,4,24,,
GH_1108,WAW78,WAW60,138,C2,4,2017,C2 2017,8,C,2,35.2,5,1,1,4,0.02,D9,1108.02,2/25/19,I-31,6,40,,
GH_0912,CRA190,CRA19,92,C1,3,2017,C1 2017,6,C,2,35.2,5,1,1,4,0.02,D10,912.02,2/25/19,I-31,6,44,,
GH_0127,SS3340,SS3495,74,C1,3,2010,C1 2010,5,C,2,35.2,5,1,1,4,0.02,D11,127.02,2/25/19,I-31,6,36,,
GH_0191,SS3383,SS3441,82,C1,3,2010,C1 2010,5,C,2,35.2,5,1,1,4,0.02,D12,191.02,2/25/19,I-31,6,38,,
GH_0179,SS3418,SS3504,81,C1,3,2010,C1 2010,5,C,2,35.2,5,1,1,4,0.02,E1,179.02,2/25/19,I-31,4,30,,
GH_0270,SS3578,SS3550,111,C2,4,2010,C2 2010,7,C,2,35.2,5,1,1,4,0.02,E2,270.02,2/25/19,I-31,2,16,,
GH_0255,SS3457,SS3499,89,C1,3,2010,C1 2010,5,C,2,35.2,5,1,1,4,0.02,E3,255.02,2/25/19,I-31,6,40,,
GH_0293,SS3546,SS3555,122,C2,4,2010,C2 2010,7,C,2,35.2,5,1,1,4,0.02,E4,293.02,2/25/19,I-31,6,30,,
GH_0250,SS3445,SS3363,88,C1,3,2010,C1 2010,5,C,2,35.2,5,1,1,4,0.02,E5,250.02,2/25/19,I-31,6,28,,
GH_1095,WAW40,WAW11,133,C2,4,2017,C2 2017,8,C,2,35.2,5,1,1,4,0.02,E6,1095.02,2/25/19,I-31,6,36,,
GH_1078,WAW44,WAW66,128,C2,4,2017,C2 2017,8,C,2,35.2,5,1,1,4,0.02,E7,1078.02,2/25/19,I-31,6,30,,
GH_0266,SS3586,SS3550,109,C2,4,2010,C2 2010,7,C,2,35.2,5,1,1,4,0.02,E8,266.02,2/25/19,I-31,6,30,,
GH_1100,WAW6,WAW7,134,C2,4,2017,C2 2017,8,C,2,35.2,5,1,1,4,0.02,E9,1100.02,2/25/19,I-31,6,22,,
GH_0281,SS3572,SS3544,116,C2,4,2010,C2 2010,7,C,2,35.2,5,1,1,4,0.02,E10,281.02,2/25/19,I-31,6,46,,
GH_1093,WAW50,WAW11,132,C2,4,2017,C2 2017,8,C,2,35.2,5,1,1,4,0.02,E11,1093.02,2/25/19,I-31,6,38,,
GH_1120,WAW37,WAW43,141,C2,4,2017,C2 2017,8,C,2,35.2,5,1,1,4,0.02,E12,1120.02,2/25/19,I-31,6,30,,
GH_1102,WAW39,WAW36,136,C2,4,2017,C2 2017,8,C,2,35.2,5,1,1,4,0.02,F1,1102.02,2/25/19,I-31,4,24,,
GH_0950,CRA78,CRA6,96,C1,3,2017,C1 2017,6,C,2,35.2,5,1,1,4,0.02,F2,950.02,2/25/19,I-31,2,6,,
GH_0257,SS3473,SS3322,90,C1,3,2010,C1 2010,5,C,2,35.2,5,1,1,4,0.02,F3,257.02,2/25/19,I-31,4,30,,
GH_1019,CRA154,CRA2,103,C1,3,2017,C1 2017,6,C,2,35.2,5,1,1,4,0.02,F4,1019.02,2/25/19,I-31,6,38,,
GH_0173,SS3412,SS3425,80,C1,3,2010,C1 2010,5,C,2,35.2,5,1,1,4,0.02,F5,173.02,2/25/19,I-31,2,4,,
GH_0197,SS3361,SS3357,83,C1,3,2010,C1 2010,5,C,2,35.2,5,1,1,4,0.02,F6,197.02,2/25/19,I-31,6,30,,
GH_1070,CRA73,CRA18,108,C1,3,2017,C1 2017,6,C,2,35.2,5,1,1,4,0.02,F7,1070.02,2/25/19,I-31,6,32,,
GH_0290,SS3585,SS3577,120,C2,4,2010,C2 2010,7,C,2,35.2,5,1,1,4,0.02,F8,290.02,2/25/19,I-31,6,,6,
GH_0969,CRA37,CRA126,99,C1,3,2017,C1 2017,6,C,2,35.2,5,1,1,4,0.02,F9,969.02,2/25/19,I-31,0,0,,
GH_1119,WAW41,WAW43,140,C2,4,2017,C2 2017,8,C,2,35.2,5,1,1,4,0.02,F10,1119.02,2/25/19,I-31,NA,0,,
GH_1042,CRA144,CRA3,105,C1,3,2017,C1 2017,6,C,2,35.2,5,1,1,4,0.02,F11,1042.02,2/25/19,I-31,4,16,,
GH_0277,SS3551,SS3564,115,C2,4,2010,C2 2010,7,C,2,35.2,5,1,1,4,0.02,F12,277.02,2/25/19,I-31,6,30,,
GH_1267,COT109,COT93,201,S2,6,2017,S2 2017,12,S,3,35.2,5,1,1,5,0.01,A1,1267.01,2/25/19,I-31,4,22,,
GH_1314,COT75,COT42,210,S2,6,2017,S2 2017,12,S,3,35.2,5,1,1,5,0.01,A2,1314.01,2/25/19,I-31,4,22,,
GH_1252,CUY160,CUY153,180,S1,5,2017,S1 2017,10,S,3,35.2,5,1,1,5,0.01,A3,1252.01,2/25/19,I-31,4,16,,
GH_1156,CUY124,CUY126,167,S1,5,2017,S1 2017,10,S,3,35.2,5,1,1,5,0.01,A4,1156.01,2/25/19,I-31,4,20,,
GH_1320,COT1,COT96,211,S2,6,2017,S2 2017,12,S,3,35.2,5,1,1,5,0.01,A5,1320.01,2/25/19,I-31,6,36,,
GH_0316,SS2923,SS2779,147,S1,5,2010,S1 2010,9,S,3,35.2,5,1,1,5,0.01,A6,316.01,2/25/19,I-31,4,20,,
GH_0326,SS2858,SS2924,148,S1,5,2010,S1 2010,9,S,3,35.2,5,1,1,5,0.01,A7,326.01,2/25/19,I-31,4,14,,
GH_1170,CUY28,CUY86,169,S1,5,2017,S1 2017,10,S,3,35.2,5,1,1,5,0.01,A8,1170.01,2/25/19,I-31,6,22,,
GH_0436,SS2769,SS2974,160,S1,5,2010,S1 2010,9,S,3,35.2,5,1,1,5,0.01,A9,436.01,2/25/19,I-31,2,12,,
GH_0534,SS3082,SS3108,188,S2,6,2010,S2 2010,11,S,3,35.2,5,1,1,5,0.01,A10,534.01,2/25/19,I-31,2,6,,
GH_1324,COT32,COT107,212,S2,6,2017,S2 2017,12,S,3,35.2,5,1,1,5,0.01,A11,1324.01,2/25/19,I-31,4,16,,
GH_1337,COT46,COT65,215,S2,6,2017,S2 2017,12,S,3,35.2,5,1,1,5,0.01,A12,1337.01,2/25/19,I-31,4,18,,
GH_1219,CUY89,CUY66,175,S1,5,2017,S1 2017,10,S,3,35.2,5,1,1,5,0.01,B1,1219.01,2/25/19,I-31,4,10,,
GH_0447,SS2933,SS2846,161,S1,5,2010,S1 2010,9,S,3,35.2,5,1,1,5,0.01,B2,447.01,2/25/19,I-31,2,8,,
GH_0409,SS2989,SS2856,157,S1,5,2010,S1 2010,9,S,3,35.2,5,1,1,5,0.01,B3,409.01,2/25/19,I-31,4,20,,
GH_0605,SS3173,SS3123,194,S2,6,2010,S2 2010,11,S,3,35.2,5,1,1,5,0.01,B4,605.01,2/25/19,I-31,4,12,,
GH_1243,CUY71,CUY145,178,S1,5,2017,S1 2017,10,S,3,35.2,5,1,1,5,0.01,B5,1243.01,2/25/19,I-31,6,36,,
GH_0585,SS3030,SS3089,192,S2,6,2010,S2 2010,11,S,3,35.2,5,1,1,5,0.01,B6,585.01,2/25/19,I-31,4,14,,
GH_1258,COT9,COT74,199,S2,6,2017,S2 2017,12,S,3,35.2,5,1,1,5,0.01,B7,1258.01,2/25/19,I-31,4,30,,
GH_0375,SS2947,SS2943,153,S1,5,2010,S1 2010,9,S,3,35.2,5,1,1,5,0.01,B8,375.01,2/25/19,I-31,4,20,,
GH_1138,CUY88,CUY81,165,S1,5,2017,S1 2017,10,S,3,35.2,5,1,1,5,0.01,B9,1138.01,2/25/19,I-31,4,20,,
GH_1185,CUY100,CUY103,170,S1,5,2017,S1 2017,10,S,3,35.2,5,1,1,5,0.01,B10,1185.01,2/25/19,I-31,4,30,,
GH_0416,SS2945,SS2870,159,S1,5,2010,S1 2010,9,S,3,35.2,5,1,1,5,0.01,B11,416.01,2/25/19,I-31,4,22,,
GH_1304,COT108,COT81,208,S2,6,2017,S2 2017,12,S,3,35.2,5,1,1,5,0.01,B12,1304.01,2/25/19,I-31,4,22,,
GH_1135,CUY55,CUY65,164,S1,5,2017,S1 2017,10,S,3,35.2,5,1,1,5,0.01,C1,1135.01,2/25/19,I-31,4,14,,
GH_1194,CUY62,CUY7,171,S1,5,2017,S1 2017,10,S,3,35.2,5,1,1,5,0.01,C2,1194.01,2/25/19,I-31,4,12,,
GH_1307,COT36,COT68,209,S2,6,2017,S2 2017,12,S,3,35.2,5,1,1,5,0.01,C3,1307.01,2/25/19,I-31,4,10,,
GH_0495,SS3107,SS3061,184,S2,6,2010,S2 2010,11,S,3,35.2,5,1,1,5,0.01,C4,495.01,2/25/19,I-31,4,12,,
GH_1285,COT84,COT50,204,S2,6,2017,S2 2017,12,S,3,35.2,5,1,1,5,0.01,C5,1285.01,2/25/19,I-31,2,6,,
GH_0405,SS2889,SS2892,156,S1,5,2010,S1 2010,9,S,3,35.2,5,1,1,5,0.01,C6,405.01,2/25/19,I-31,4,16,,
GH_0624,SS3163,SS3093,197,S2,6,2010,S2 2010,11,S,3,35.2,5,1,1,5,0.01,C7,624.01,2/25/19,I-31,4,18,,
GH_1234,CUY37,CUY112,177,S1,5,2017,S1 2017,10,S,3,35.2,5,1,1,5,0.01,C8,1234.01,2/25/19,I-31,4,14,,
GH_0613,SS3083,SS3097,196,S2,6,2010,S2 2010,11,S,3,35.2,5,1,1,5,0.01,C9,613.01,2/25/19,I-31,4,26,,
GH_0626,SS3060,SS3131,198,S2,6,2010,S2 2010,11,S,3,35.2,5,1,1,5,0.01,C10,626.01,2/25/19,I-31,4,22,,
GH_1199,CUY182,CUY39,172,S1,5,2017,S1 2017,10,S,3,35.2,5,1,1,5,0.01,C11,1199.01,2/25/19,I-31,6,30,,
GH_0334,SS2936,SS2905,149,S1,5,2010,S1 2010,9,S,3,35.2,5,1,1,5,0.01,C12,334.01,2/25/19,I-31,2,10,,
GH_1248,CUY11,CUY32,179,S1,5,2017,S1 2017,10,S,3,35.2,5,1,1,5,0.01,D1,1248.01,2/25/19,I-31,2,6,,
GH_0312,SS2914,SS2937,146,S1,5,2010,S1 2010,9,S,3,35.2,5,1,1,5,0.01,D2,312.01,2/25/19,I-31,2,6,,
GH_0504,SS3159,SS3157,185,S2,6,2010,S2 2010,11,S,3,35.2,5,1,1,5,0.01,D3,504.01,2/25/19,I-31,2,6,,
GH_1207,CUY148,CUY157,173,S1,5,2017,S1 2017,10,S,3,35.2,5,1,1,5,0.01,D4,1207.01,2/25/19,I-31,4,16,,
GH_1273,COT14,COT41,202,S2,6,2017,S2 2017,12,S,3,35.2,5,1,1,5,0.01,D5,1273.01,2/25/19,I-31,2,3,3,
GH_1344,COT104,COT105,216,S2,6,2017,S2 2017,12,S,3,35.2,5,1,1,5,0.01,D6,1344.01,2/25/19,I-31,4,22,,
GH_1333,COT71,COT95,214,S2,6,2017,S2 2017,12,S,3,35.2,5,1,1,5,0.01,D7,1333.01,2/25/19,I-31,2,2,,
GH_1161,CUY18,CUY42,168,S1,5,2017,S1 2017,10,S,3,35.2,5,1,1,5,0.01,D8,1161.01,2/25/19,I-31,6,30,,
GH_0489,SS3106,SS3190,183,S2,6,2010,S2 2010,11,S,3,35.2,5,1,1,5,0.01,D9,489.01,2/25/19,I-31,4,24,,
GH_0414,SS2895,SS2869,158,S1,5,2010,S1 2010,9,S,3,35.2,5,1,1,5,0.01,D10,414.01,2/25/19,I-31,6,30,,
GH_0549,SS3088,SS3155,191,S2,6,2010,S2 2010,11,S,3,35.2,5,1,1,5,0.01,D11,549.01,2/25/19,I-31,2,6,,
GH_0591,SS3130,SS3062,193,S2,6,2010,S2 2010,11,S,3,35.2,5,1,1,5,0.01,D12,591.01,2/25/19,I-31,4,18,,
GH_1291,COT21,COT34,206,S2,6,2017,S2 2017,12,S,3,35.2,5,1,1,5,0.01,E1,1291.01,2/25/19,I-31,4,7,1,
GH_0536,SS3032,SS3175,189,S2,6,2010,S2 2010,11,S,3,35.2,5,1,1,5,0.01,E2,536.01,2/25/19,I-31,4,20,,
GH_1264,COT26,COT67,200,S2,6,2017,S2 2017,12,S,3,35.2,5,1,1,5,0.01,E3,1264.01,2/25/19,I-31,4,14,,
GH_1154,CUY83,CUY59,166,S1,5,2017,S1 2017,10,S,3,35.2,5,1,1,5,0.01,E4,1154.01,2/25/19,I-31,4,16,,
GH_1213,CUY58,CUY64,174,S1,5,2017,S1 2017,10,S,3,35.2,5,1,1,5,0.01,E5,1213.01,2/25/19,I-31,4,18,,
GH_0400,SS2788,SS2925,155,S1,5,2010,S1 2010,9,S,3,35.2,5,1,1,5,0.01,E6,400.01,2/25/19,I-31,6,26,,
GH_1290,COT61,COT66,205,S2,6,2017,S2 2017,12,S,3,35.2,5,1,1,5,0.01,E7,1290.01,2/25/19,I-31,4,24,,
GH_0610,SS3098,SS3029,195,S2,6,2010,S2 2010,11,S,3,35.2,5,1,1,5,0.01,E8,610.01,2/25/19,I-31,6,24,,
GH_0353,SS2926,SS2888,151,S1,5,2010,S1 2010,9,S,3,35.2,5,1,1,5,0.01,E9,353.01,2/25/19,I-31,2,6,,
GH_0357,SS2867,SS2863,152,S1,5,2010,S1 2010,9,S,3,35.2,5,1,1,5,0.01,E10,357.01,2/25/19,I-31,6,22,,
GH_1326,COT6,COT13,213,S2,6,2017,S2 2017,12,S,3,35.2,5,1,1,5,0.01,E11,1326.01,2/25/19,I-31,4,20,,
